"name"	"number"
"  1850、二倍体生物在形成生殖细胞时由原来二倍体的细胞形成染色体组减半的生殖细胞这种细胞分裂方式称为 。  A、加数分裂  B、衡数分裂  C、减数分裂  "	"C减数分裂"
"  1851、二十四节气是我国劳动人民在长期实践中总结出来的它主要反映 地区的气候特点和农事概况。出题：中国气象局气象宣传与科普中心  A、淮河下游  B、黄河上游  C、长江中下游  D、黄河中下游  "	"D黄河中下游"
"  1852、为减缓气候变化节能减排夏季室内空调温度应该设定在 以上。出题：中国气象局气象宣传与科普中心  A、22℃  B、24℃  C、26℃  D、28℃  "	"C26℃"
"  1853、在显微镜发明之前 首次把地球上的生物分为植物界和动物界两界。  A、达尔文  B、林奈  C、巴斯德  "	"B林奈"
"  1854、1953年英国《自然》杂志上的一篇论文在全世界引起了轰动。这篇文章对DNA的 结构、碱基配对方式进行了阐述宣告了DNA结构的正式发现。  A、单螺旋  B、双螺旋  C、多螺旋  "	"B双螺旋"
"  1855、根据《人工影响天气管理条例》本条例所称人工影响天气是指为避免或者减轻气象灾害合理利用气候资源在适当条件下通过科技手段对局部大气的物理、化学过程进行人工影响实现增雨雪、 、消雨、消雾、防霜等目的的活动。出题：中国气象局气象宣传与科普中心  A、防雹  B、消台风  C、消霾  "	"A防雹"
"  1856、严格意义上来说人类的肉眼是不可能看到病毒的但是通过 显微镜技术我们可以用间接的方法观察病毒的轮廓。  A、光学  B、电子  C、原子  "	"B电子"
"  1857、热带雨林中的很多植物叶片上有个很特别的地方就是在叶片顶端会拖出一根细长的尖""尾巴植物学家称它为 。  A、滴水尖  B、储水尖  "	"A滴水尖"
"  1858、蚯蚓没有眼睛;这种说法是 的。  A、正确  B、错误  "	"A正确"
"  1859、无花果的花在 。  A、果实""内部  B、果实""外部  "	"A“果实""内部"
"  1860、颜色鲜艳的蘑菇一定有毒这种说法是 的。  A、正确  B、错误  "	"B错误"
"  1861、在森林中可以通过观察树冠来识别方向。通常情况下枝叶茂盛的一面是 而枝叶稀疏的那一面则是北面。  A、南面  B、北面  "	"A南面"
"  1862、苔藓植物长不高是因为 。  A、不能在体内形成维管束  B、叶片太小  C、根系不够发达  "	"A不能在体内形成维管束"
"  1863、LED灯比白炽灯节能。   A、正确  B、不正确  "	"A正确"
"  1864、人工种植林更容易发生病虫害这种表述是 的。  A、正确  B、错误  "	"A正确"
"  1865、和运载火箭相比载人火箭需要增加一个独具的 它是由逃逸塔和可分离的头部整流罩组成的逃逸飞行器。  A、逃逸系统  B、控制系统  C、飞行测量系统  "	"A逃逸系统"
"  1866、设置密码时采用 的方式比较安全。出题：国家工业信息安全发展研究中心  A、数字、大小写字母、特殊符号组合作为密码  B、使用生日作为密码  C、重复使用同一密码  D、单一使用数字作为密码  "	"A数字、大小写字母、特殊符号组合作为密码"
"  1867、相传 为上古部落首领曾与颛顼争为帝侵陵诸侯怒而触不周之山。  A、皋陶  B、共工  C、许由  D、鲧  "	"B共工"
"  1868、1961年4月12日苏联航天员加加林乘坐"" ""飞船完成了世界上首次载人太空飞行实现了人类进入太空的梦想。  A、联盟号  B、东方1号  C、进步号  "	"B东方1号"
"  1869、氢与 是宇宙中最多的两种元素。  A、氧  B、碳  C、氦  D、氮  "	"C氦"
"  1870、玉兰树是先开花后长叶这种表述是 的。  A、正确  B、错误  "	"A正确"
"  1871、1906年 研制成一架名为""双14""的飞机同年进行了试飞成为在欧洲驾驶动力飞机飞行的第一人。  A、威尔伯•莱特  B、奥维尔•菜特  C、杜蒙特  "	"C杜蒙特"
"  1872、发射""天宫一号""目标飞行器的长征二号FT1""火箭首次采用了 曲线头锥。  A、冯•卡门  B、冯•布劳恩  "	"A冯•卡门"
"  1873、自然界中没有黑色的花朵这种表述是 的。  A、正确  B、错误  "	"A正确"
"  1874、植物体内会带电这种说法是 的。  A、正确  B、错误  "	"A正确"
"  1875、植物的遗传密码 修改。  A、可以  B、不可以  "	"A可以"
"  1876、唐玄宗 又称唐朗皇。在位初期社会安定经济发展文化繁荣国势强盛史称开元之治。  A、李治  B、李旦  C、李隆基  "	"C李隆基"
"  1877、化石是 资源是宝贵的自然文化遗产需要大力保护。  A、可再生  B、不可再生  "	"B不可再生"
"  1878、瓦斯的主要成分是烷烃其中以甲烷为主通常是无色无味的但有时可以闻到类似 的气味。  A、苹果  B、橙子  C、臭鸡蛋  "	"A苹果"
"  1879、有一种植物它的叶子在植物界中有超级寿星""之称这种植物是 。  A、百岁兰  B、文竹  C、椰子树  D、荷花  "	"A百岁兰"
"  1880、在人类历史上使用时间最悠久的能源形式是 。  A、化石能源  B、生物能源  C、核能  "	"B生物能源"
"  1881、鲨鱼不停地游泳是因为它没有鱼鳔这种说法是 的。  A、正确  B、错误  "	"A正确"
"  1882、在古代神话传说中种五谷尝百草的神话人物是 。  A、娥皇  B、女英  C、伏羲氏  D、神农  "	"D神农"
"  1883、昙花一现""的成语老少皆知层花在夜晚开花并且开花时间只有34个小时这是为了 。  A、躲避烈日灼烤  B、传播花粉  C、释放种子  "	"A躲避烈日灼烤"
"  1884、陆地上 发光植物。  A、存在  B、不存在  "	"A存在"
"  1885、中国共产主义青年团团歌是 。出题：四川大学  A、《五月的花海》  B、《共青团员之歌》  C、《光荣啊中国共青团》  D、《义勇军进行曲》  "	"C《光荣啊，中国共青团》"
"  1886、恐龙死后没有被其他动物吃掉而是迅速被埋在地下与地下丰富的 、碳酸钙、二氧化硅、黄铁矿等进行化学置换久而久之遗体内腐烂的骨骼会被这些无机盐取代形成化石。  A、有机盐  B、无机盐  "	"B无机盐"
"  1887、冻土是指在0℃以下含有冰的各种岩石和土壤。持续 的冻土被称作多年冻土也叫永冻土。  A、1年  B、2年  C、3年或3年以上  "	"C3年或3年以上"
"  1888、""只要是花都有花瓣""这种表述是 的。  A、正确  B、错误  "	"B错误"
"  1889、冬虫夏草又称虫草或冬虫草是一种珍贵的传统中药。实际上它是 。  A、虫  B、草  C、虫菌结合体  "	"C虫菌结合体"
"  1890、在古代神话传说中开天辟地的神话人物是 。  A、盘古  B、女娲氏  C、有巢氏  "	"A盘古"
"  1891、为保护个人信息安全不应当 。出题：国家工业信息安全发展研究中心  A、及时撕毁快递包裹上的个人信息  B、随意海投个人简历  C、输入密码时确保无人偷窥  D、使用后及时销毁身份证复印件  "	"B随意海投”个人简历"
"  1892、通常在核泄漏事故的放射性污染中、放射性碘占有很大成分。为避免或限制放射性碘在人体甲状腺中的沉积人们可以口服 。  A、非放射性碘片  B、钙片  C、维生素  D、葡萄糖  "	"A非放射性碘片"
"  1893、赤道上的白天和黑夜的长度 永远相等的。  A、是  B、不是  "	"A是"
"  1894、有些花草能够分泌岀天然杀菌素这种表述是 。  A、正确  B、错误  "	"A正确"
"  1895、从20世纪50年代后期开始 以极大热情投入中国空间事业的创建工作主持了中国第一颗人造卫星的总体方案制定与实施1999年获中共中央、国务院、中央军委追授的两弹一星""功勋奖章。  A、钱学森  B、赵九章  C、黄纬禄  "	"B赵九章"
"  1896、2019年3月18日习近平总书记在学校思想政治理论课教师座谈会上强调 是落实立德树人根本任务的关键课程。青少年阶段是人生的拔节孕穗期最需要精心引导和栽培。出题：浙江大学团委  A、自然科学理论课  B、社会科学理论课  C、思想政治理论课  D、文学素养理论课  "	"C思想政治理论课"
"  1897、鼠疫是由鼠疫杆菌引起的急性烈性传染病传染性极强病死率极高。鼠疫通过带菌老鼠以及 传播。  A、老鼠的粪便  B、老鼠吃过的食物  C、老鼠身上的吸血跳蚤  "	"C老鼠身上的吸血跳蚤"
"  1898、《共产党宣言》中文全译本首译者是 。出题：西安交通大  A、蔡和森  B、李大钊  C、陈望道  "	"C陈望道"
"  1899、我们所在的地球是太阳系中的一个 。  A、恒星  B、行星  C、卫星  "	"B行星"
"  1900、以下选项中被视为""化工原料之母""的是 。  A、煤  B、甲醇  C、乙醇  "	"A煤"
"  1901、恒温动物是指热血动物它们的体温 随着环境温度的变化而变化能调节自身的体温保持恒定。  A、会  B、不会  "	"B不会"
"  1902、中药里面的龙骨是恐龙的骨头这种说法是 的。  A、正确  B、错误  "	"B错误"
"  1903、三角龙主要以 为食。  A、植物  B、动物  "	"A植物"
"  1904、细菌不可以保存成为化石。这种说法是 的。  A、正确  B、错误  "	"B错误"
"  1905、历法是计量比 更长的时间间隔的法则。  A、日  B、月  C、季  D、年  "	"A日"
"  1906、地震后 小时内为最佳救援时间。  A、24  B、48  C、72  D、36  "	"C72"
"  1907、大象的""鼻子""不完全是鼻子这种说法是 的。  A、正确  B、错误  "	"A正确"
"  1908、植物最不喜欢 光。  A、红色  B、黄色  C、紫色  D、绿色  "	"D绿色"
"  1909、沙漠中有一种植物叫 它能够在千旱的时候把根卷成团随风滚动。  A、风滚草  B、风沙草  C、行走草  "	"A风滚草"
"  1910、海平面上升的根本原因是 。  A、全球变暖  B、降雨增多  C、地壳运动  "	"A全球变暖"
"  1911、植物细胞不管它来自植物的根茎叶还是花朵果实几乎都有细胞璧这个结构而构成动物体的细胞都 细胞壁。  A、没有  B、有  "	"A没有"
"  1912、一株向日葵只开一朵花这种表述是 的。  A、正确  B、错误  "	"B错误"
"  1913、世界上已知的有一定规模的油田都是在 分布区发现的。  A、沉积岩  B、岩浆岩  C、变质岩  "	"A沉积岩"
"  1914、温度是对生物生长最具影响的环境因素不仅控制着生物的 分布范围还决定了海洋生物和陆生生物垂直方向上的分布范围。  A、经度  B、纬度  "	"B纬度"
"  1915、下列树中 树的种子不进入土壤就可以萌发、生根。  A、榕  B、杨  C、柳  "	"A榕"
"  1916、为确保手机使用安全下列安装Ap的方式正确的是 。出题：国家工业信息安全发展研究中心  A、扫描陌生人发来的二维码下载  B、在正规应用商店下载  C、越狱安装  D、用免费版代替正版收费App  "	"B在正规应用商店下载"
"  1917、目前苔藓植物中 可供食用的种类。  A、已有  B、未见有  "	"B未见有"
"  1918、草莓上的小麻点是 。  A、种子  B、运输水分的器官  "	"A种子"
"  1919、尧时洪水泛滥 受四岳推荐治水用筑堤堵水之法九年不成被舜殛死于羽山。  A、舜  B、禹  C、鲧  "	"C鲧"
"  1920、长颈鹿属于鹿类这种说法是 的。  A、正确  B、错误  "	"B错误"
"  1921、1971年3月3日中国成功发射"" ""卫星。这颗卫星在太空正常运行了8年多卫星上的长期电源系统、长期温控系统、长期遥测系统获得全国科学大会成果奖为中国研制长寿命卫星提供了宝贵的经验。  A、希望一号  B、长征一号  C、实践一号  D、嫦娥一号  "	"C实践一号"
"  1922、载人火箭顶部有一个尖顶-- 它被誉为是保障航天员安全的""生命之塔""。  A、逃逸塔  B、避雷塔  C、助推塔  "	"A逃逸塔"
"  1923、奠定航天理论基础的是俄国科学家 。1903年他发表了《利用喷气工具研究宇宙空间》这本现代航天史上划时代的著作。  A、谢尔盖•帕夫洛维奇•科罗廖夫  B、尤里阿列克谢耶维奇•加加林  C、康斯坦丁•齐奥尔科夫斯基  "	"C康斯坦丁•齐奥尔科夫斯基"
"  1924、煤炭、石油、天然气被统称为 能源。  A、化石  B、可再生  C、生物  "	"A化石"
"  1925、垃圾要经过严格的分选后才能发电。用垃圾发电的方法通常是通过 来发电也有用垃圾填埋气发电的。  A、焚烧垃圾产生的热能  B、垃圾存放  "	"A焚烧垃圾产生的热能"
"  1926、飞船返回舱表面达到很高的温度时气体和被烧蚀的防热材料均发生电离形成等离子区包裏着返回舱对返回舱内部造成了电磁屏蔽无线电通信便中断了这被称为"" ""。  A、音障  B、热障  C、黑障  "	"C黑障"
"  1927、法国作曲家 被称为近代印象主义音乐的鼻祖代表作有《牧神午后》《佩列阿斯和梅丽桑德》《大海》等。  A、古诺  B、德彪西  C、拉威尔  "	"B德彪西"
"  1928、春秋时期曾被迫流亡十九年最终由秦军护送返晋;立为国君的是 。  A、晋惠公  B、晋襄公  C、晋文公  D、晋成公  "	"C晋文公"
"  1929、被誉为""数学王子出版了数论名著《算术探究》的数学家是 。  A、高斯  B、阿基米德  C、牛顿  D、拉格朗日  "	"A高斯"
"  1930、山水诗派的鼻祖是 。  A、谢灵运  B、陶渊明  C、孟浩然  D、王维  "	"A谢灵运"
"  1931、世界上最长的河流是 。  A、长江  B、黄河  C、亚马孙河  D、尼罗河  "	"D尼罗河"
"  1932、地球上最深的地方是 。  A、汤加海沟  B、克马德克海沟  C、帕劳海沟  D、马里亚纳海沟  "	"D马里亚纳海沟"
"  1933、太阳是巨大的恒星而月球只是地球的卫星太阳直径是月球直径的 倍大小差别很大。  A、40  B、100  C、400  D、1000  "	"C400"
"  1934、中国第一颗人造卫星 ""是于1970年4月24日发射的它的成功发射使中国成为世界上继苏、美、法、日之后第五个用自制火箭发射国产卫星的国家。  A、东方红一号  B、东方一号  C、希望一号  "	"A东方红一号"
"  1935、全球海底""可燃冰""所含的有机碳总量相当于全球已知煤、石油和天然气总和的 倍以上。  A、4  B、2  C、3  D、6  "	"B2"
"  1936、世界第一个永久极地考察站是 。  A、长城站  B、奧尔卡德斯站  C、俄罗斯站  D、阿蒙森-斯科特站  "	"B奧尔卡德斯站"
